filename,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class_id,class_name,is_test
05217.jpg,30,89,359,227,91,Dodge Dakota Club Cab 2007,1
05218.jpg,132,213,993,692,104,Ferrari 458 Italia Coupe 2012,1
05219.jpg,43,181,982,727,27,BMW 1 Series Convertible 2012,1
05220.jpg,10,36,140,109,70,Chevrolet Silverado 1500 Classic Extended Cab 2007,1
05221.jpg,55,114,610,360,19,Audi TT Hatchback 2011,1
05222.jpg,25,83,447,350,54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,1
05223.jpg,37,6,241,182,90,Dodge Dakota Crew Cab 2010,1
05224.jpg,28,65,572,374,185,Tesla Model S Sedan 2012,1
05225.jpg,50,117,612,366,65,Chevrolet Avalanche Crew Cab 2012,1
05226.jpg,150,309,1404,1082,42,Bentley Continental GT Coupe 2012,1
05227.jpg,83,25,574,410,27,BMW 1 Series Convertible 2012,1
05228.jpg,22,29,791,479,172,Plymouth Neon Coupe 1999,1
05229.jpg,26,65,603,366,31,BMW 6 Series Convertible 2007,1
05230.jpg,83,28,490,307,6,Acura Integra Type R 2001,1
05231.jpg,44,44,594,335,121,GMC Acadia SUV 2012,1
05232.jpg,43,120,599,366,77,Chrysler Sebring Convertible 2010,1
05233.jpg,25,20,233,152,83,Dodge Caliber Wagon 2012,1
05234.jpg,10,17,419,234,181,Suzuki Aerio Sedan 2007,1
05235.jpg,32,141,1022,694,152,Lamborghini Gallardo LP 570-4 Superleggera 2012,1
05236.jpg,89,84,461,317,196,smart fortwo Convertible 2012,1
05237.jpg,41,33,253,145,90,Dodge Dakota Crew Cab 2010,1
05238.jpg,58,128,537,380,86,Dodge Ram Pickup 3500 Crew Cab 2010,1
05239.jpg,127,1,491,393,38,BMW Z4 Convertible 2012,1
05240.jpg,1,60,259,169,151,Lamborghini Aventador Coupe 2012,1
05241.jpg,1,16,625,418,87,Dodge Ram Pickup 3500 Quad Cab 2009,1
05242.jpg,23,132,486,294,103,Ferrari 458 Italia Convertible 2012,1
05243.jpg,42,27,244,172,85,Dodge Caravan Minivan 1997,1
05244.jpg,50,222,1231,758,102,Ferrari California Convertible 2012,1
05245.jpg,41,105,933,636,113,Ford F-150 Regular Cab 2012,1
05246.jpg,67,41,198,155,17,Audi 100 Sedan 1994,1
05247.jpg,57,47,255,146,44,Bentley Continental Flying Spur Sedan 2007,1
05248.jpg,1,259,1279,812,97,Dodge Charger SRT-8 2009,1
05249.jpg,105,52,550,425,23,Audi S4 Sedan 2012,1
05250.jpg,5,115,545,338,95,Dodge Durango SUV 2007,1
05251.jpg,90,11,531,376,160,McLaren MP4-12C Coupe 2012,1
05252.jpg,22,41,626,257,137,Hyundai Genesis Sedan 2012,1
05253.jpg,73,107,600,426,196,smart fortwo Convertible 2012,1
05254.jpg,59,98,563,438,85,Dodge Caravan Minivan 1997,1
05255.jpg,52,53,464,248,64,Chevrolet Express Cargo Van 2007,1
05256.jpg,93,75,846,414,94,Dodge Durango SUV 2012,1
05257.jpg,24,122,914,604,73,Chevrolet Malibu Sedan 2007,1
05258.jpg,8,9,488,367,148,Jeep Grand Cherokee SUV 2012,1
05259.jpg,13,21,235,155,88,Dodge Sprinter Cargo Van 2009,1
05260.jpg,30,35,619,350,2,Acura RL Sedan 2012,1
05261.jpg,107,166,582,385,130,Hyundai Veloster Hatchback 2012,1
05262.jpg,14,12,275,159,51,Cadillac CTS-V Sedan 2012,1
05263.jpg,21,9,492,375,195,Volvo XC90 SUV 2007,1
05264.jpg,2,121,400,277,104,Ferrari 458 Italia Coupe 2012,1
05265.jpg,25,123,468,298,113,Ford F-150 Regular Cab 2012,1
05266.jpg,9,101,316,212,67,Chevrolet Malibu Hybrid Sedan 2010,1
05267.jpg,48,111,570,397,14,Audi TTS Coupe 2012,1
05268.jpg,133,148,806,417,14,Audi TTS Coupe 2012,1
05269.jpg,231,130,582,430,139,Hyundai Elantra Touring Hatchback 2012,1
05270.jpg,12,114,620,479,115,Ford Focus Sedan 2007,1
05271.jpg,89,69,1047,1036,170,Nissan Juke Hatchback 2012,1
05272.jpg,172,244,1459,1102,147,Jeep Liberty SUV 2012,1
05273.jpg,33,116,683,502,193,Volvo C30 Hatchback 2012,1
05274.jpg,23,67,407,269,54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,1
05275.jpg,40,60,354,237,1,AM General Hummer SUV 2000,1
05276.jpg,43,101,534,350,50,Buick Enclave SUV 2012,1
05277.jpg,29,40,489,325,77,Chrysler Sebring Convertible 2010,1
05278.jpg,14,189,1005,594,66,Chevrolet Cobalt SS 2010,1
05279.jpg,178,155,518,344,146,Jeep Wrangler SUV 2012,1
05280.jpg,16,66,245,157,181,Suzuki Aerio Sedan 2007,1
05281.jpg,25,235,714,519,112,Ford GT Coupe 2006,1
05282.jpg,228,343,805,626,73,Chevrolet Malibu Sedan 2007,1
05283.jpg,5,14,250,129,44,Bentley Continental Flying Spur Sedan 2007,1
05284.jpg,75,47,582,432,125,HUMMER H2 SUT Crew Cab 2009,1
05285.jpg,97,87,965,640,148,Jeep Grand Cherokee SUV 2012,1
05286.jpg,158,188,1061,780,149,Jeep Compass SUV 2012,1
05287.jpg,39,36,283,148,177,Rolls-Royce Phantom Sedan 2012,1
05288.jpg,55,74,436,313,115,Ford Focus Sedan 2007,1
05289.jpg,15,56,469,312,114,Ford F-150 Regular Cab 2007,1
05290.jpg,23,67,305,178,105,Fisker Karma Sedan 2012,1
05291.jpg,51,73,755,499,30,BMW 3 Series Wagon 2012,1
05292.jpg,11,52,289,144,77,Chrysler Sebring Convertible 2010,1
05293.jpg,231,289,886,617,14,Audi TTS Coupe 2012,1
05294.jpg,49,156,590,413,42,Bentley Continental GT Coupe 2012,1
05295.jpg,31,149,598,341,129,Honda Accord Sedan 2012,1
05296.jpg,272,433,1783,1115,133,Hyundai Veracruz SUV 2012,1
05297.jpg,59,141,935,533,73,Chevrolet Malibu Sedan 2007,1
05298.jpg,43,44,236,156,8,Aston Martin V8 Vantage Convertible 2012,1
05299.jpg,52,74,566,373,19,Audi TT Hatchback 2011,1
05300.jpg,20,128,626,446,72,Chevrolet Monte Carlo Coupe 2007,1
05301.jpg,33,1,638,480,166,Mercedes-Benz Sprinter Van 2012,1
05302.jpg,87,74,754,536,183,Suzuki SX4 Hatchback 2012,1
05303.jpg,17,55,619,453,173,Porsche Panamera Sedan 2012,1
05304.jpg,62,63,453,256,181,Suzuki Aerio Sedan 2007,1
05305.jpg,54,95,759,434,183,Suzuki SX4 Hatchback 2012,1
05306.jpg,8,148,423,300,165,Mercedes-Benz S-Class Sedan 2012,1
05307.jpg,37,83,435,276,186,Toyota Sequoia SUV 2012,1
05308.jpg,12,35,548,366,166,Mercedes-Benz Sprinter Van 2012,1
05309.jpg,56,157,617,425,151,Lamborghini Aventador Coupe 2012,1
05310.jpg,20,101,461,312,120,GMC Yukon Hybrid SUV 2012,1
05311.jpg,74,31,212,126,29,BMW 3 Series Sedan 2012,1
05312.jpg,1,11,220,117,47,Buick Regal GS 2012,1
05313.jpg,129,393,1976,989,13,Audi A5 Coupe 2012,1
05314.jpg,187,307,1387,943,107,Ford Mustang Convertible 2007,1
05315.jpg,12,48,253,154,14,Audi TTS Coupe 2012,1
05316.jpg,30,193,568,350,103,Ferrari 458 Italia Convertible 2012,1
05317.jpg,1,35,210,139,161,Mercedes-Benz 300-Class Convertible 1993,1
05318.jpg,142,289,1873,1191,79,Chrysler 300 SRT-8 2010,1
05319.jpg,12,48,292,169,17,Audi 100 Sedan 1994,1
05320.jpg,26,138,136,173,158,Maybach Landaulet Convertible 2012,1
05321.jpg,49,69,859,827,145,Jeep Patriot SUV 2012,1
05322.jpg,31,12,200,137,84,Dodge Caliber Wagon 2007,1
05323.jpg,103,505,1438,1069,81,Chrysler PT Cruiser Convertible 2008,1
05324.jpg,33,30,607,373,61,Chevrolet Impala Sedan 2007,1
05325.jpg,20,51,570,416,194,Volvo 240 Sedan 1993,1
05326.jpg,144,247,874,594,187,Toyota Camry Sedan 2012,1
05327.jpg,18,62,305,188,122,GMC Canyon Extended Cab 2012,1
05328.jpg,201,260,584,432,49,Buick Verano Sedan 2012,1
05329.jpg,42,123,602,413,157,MINI Cooper Roadster Convertible 2012,1
05330.jpg,17,54,238,153,86,Dodge Ram Pickup 3500 Crew Cab 2010,1
05331.jpg,58,201,589,454,182,Suzuki Kizashi Sedan 2012,1
05332.jpg,572,443,1103,821,173,Porsche Panamera Sedan 2012,1
05333.jpg,67,69,488,225,34,BMW M3 Coupe 2012,1
05334.jpg,110,25,563,421,48,Buick Rainier SUV 2007,1
05335.jpg,26,129,586,334,4,Acura TL Type-S 2008,1
05336.jpg,95,80,517,300,42,Bentley Continental GT Coupe 2012,1
05337.jpg,556,556,3973,2759,75,Chevrolet Silverado 1500 Regular Cab 2012,1
05338.jpg,208,298,1408,1021,76,Chrysler Aspen SUV 2009,1
05339.jpg,61,105,418,265,38,BMW Z4 Convertible 2012,1
05340.jpg,84,96,299,217,8,Aston Martin V8 Vantage Convertible 2012,1
05341.jpg,13,156,624,440,43,Bentley Continental GT Coupe 2007,1
05342.jpg,24,193,682,420,114,Ford F-150 Regular Cab 2007,1
05343.jpg,125,246,709,545,35,BMW M5 Sedan 2010,1
05344.jpg,43,46,260,160,106,Ford F-450 Super Duty Crew Cab 2012,1
05345.jpg,12,22,286,171,138,Hyundai Sonata Sedan 2012,1
05346.jpg,6,13,295,114,40,Bentley Arnage Sedan 2009,1
05347.jpg,25,75,282,182,171,Nissan 240SX Coupe 1998,1
05348.jpg,67,29,576,461,139,Hyundai Elantra Touring Hatchback 2012,1
05349.jpg,39,72,596,350,168,Nissan Leaf Hatchback 2012,1
05350.jpg,60,62,288,135,59,Chevrolet Camaro Convertible 2012,1
05351.jpg,8,15,295,158,122,GMC Canyon Extended Cab 2012,1
05352.jpg,13,45,290,177,97,Dodge Charger SRT-8 2009,1
05353.jpg,73,120,583,359,43,Bentley Continental GT Coupe 2007,1
05354.jpg,60,31,612,407,135,Hyundai Elantra Sedan 2007,1
05355.jpg,23,42,212,162,17,Audi 100 Sedan 1994,1
05356.jpg,50,83,239,153,15,Audi R8 Coupe 2012,1
05357.jpg,32,229,676,472,95,Dodge Durango SUV 2007,1
05358.jpg,13,29,795,350,4,Acura TL Type-S 2008,1
05359.jpg,13,26,244,169,174,Ram C/V Cargo Van Minivan 2012,1
05360.jpg,24,40,759,467,24,Audi S4 Sedan 2007,1
05361.jpg,29,31,181,119,62,Chevrolet Tahoe Hybrid SUV 2012,1
05362.jpg,62,80,361,257,115,Ford Focus Sedan 2007,1
05363.jpg,37,40,655,464,147,Jeep Liberty SUV 2012,1
05364.jpg,14,84,451,320,105,Fisker Karma Sedan 2012,1
05365.jpg,32,111,565,334,55,Chevrolet Corvette Convertible 2012,1
05366.jpg,21,134,619,458,52,Cadillac SRX SUV 2012,1
05367.jpg,23,71,189,147,57,Chevrolet Corvette Ron Fellows Edition Z06 2007,1
05368.jpg,25,37,577,366,171,Nissan 240SX Coupe 1998,1
05369.jpg,110,164,967,571,68,Chevrolet TrailBlazer SS 2009,1
05370.jpg,770,250,1117,463,11,Aston Martin Virage Coupe 2012,1
05371.jpg,35,14,472,328,131,Hyundai Santa Fe SUV 2012,1
05372.jpg,32,74,613,368,4,Acura TL Type-S 2008,1
05373.jpg,249,244,699,446,63,Chevrolet Sonic Sedan 2012,1
05374.jpg,67,59,587,417,149,Jeep Compass SUV 2012,1
05375.jpg,209,300,1447,812,151,Lamborghini Aventador Coupe 2012,1
05376.jpg,54,44,440,286,195,Volvo XC90 SUV 2007,1
05377.jpg,5,47,318,162,30,BMW 3 Series Wagon 2012,1
05378.jpg,60,83,526,267,189,Toyota 4Runner SUV 2012,1
05379.jpg,208,335,1501,868,153,Lamborghini Diablo Coupe 2001,1
05380.jpg,5,29,258,153,51,Cadillac CTS-V Sedan 2012,1
05381.jpg,30,92,611,390,139,Hyundai Elantra Touring Hatchback 2012,1
05382.jpg,60,70,587,334,101,Ferrari FF Coupe 2012,1
05383.jpg,124,469,1375,1105,6,Acura Integra Type R 2001,1
05384.jpg,92,48,585,325,94,Dodge Durango SUV 2012,1
05385.jpg,29,22,259,170,32,BMW X5 SUV 2007,1
05386.jpg,25,47,293,196,71,Chevrolet Express Van 2007,1
05387.jpg,24,52,471,325,127,Honda Odyssey Minivan 2007,1
05388.jpg,83,131,603,414,114,Ford F-150 Regular Cab 2007,1
05389.jpg,22,71,974,432,151,Lamborghini Aventador Coupe 2012,1
05390.jpg,214,340,1369,1000,38,BMW Z4 Convertible 2012,1
05391.jpg,144,122,940,456,161,Mercedes-Benz 300-Class Convertible 1993,1
05392.jpg,34,41,376,229,142,Infiniti QX56 SUV 2011,1
05393.jpg,227,252,1353,993,64,Chevrolet Express Cargo Van 2007,1
05394.jpg,166,341,1088,790,162,Mercedes-Benz C-Class Sedan 2012,1
05395.jpg,15,126,1008,650,136,Hyundai Accent Sedan 2012,1
05396.jpg,20,34,285,212,119,GMC Savana Van 2012,1
05397.jpg,109,193,898,552,8,Aston Martin V8 Vantage Convertible 2012,1
05398.jpg,95,155,869,571,129,Honda Accord Sedan 2012,1
05399.jpg,21,192,624,438,184,Suzuki SX4 Sedan 2012,1
05400.jpg,145,305,1052,651,38,BMW Z4 Convertible 2012,1
05401.jpg,6,20,259,173,148,Jeep Grand Cherokee SUV 2012,1
05402.jpg,38,32,568,321,92,Dodge Magnum Wagon 2008,1
05403.jpg,237,33,926,658,183,Suzuki SX4 Hatchback 2012,1
05404.jpg,57,123,440,284,10,Aston Martin Virage Convertible 2012,1
05405.jpg,124,376,1438,988,141,Infiniti G Coupe IPL 2012,1
05406.jpg,30,100,739,506,95,Dodge Durango SUV 2007,1
05407.jpg,52,53,430,315,121,GMC Acadia SUV 2012,1
05408.jpg,15,135,436,279,124,HUMMER H3T Crew Cab 2010,1
05409.jpg,25,71,625,399,182,Suzuki Kizashi Sedan 2012,1
05410.jpg,58,337,1537,1135,143,Isuzu Ascender SUV 2008,1
05411.jpg,125,32,493,385,25,Audi TT RS Coupe 2012,1
05412.jpg,13,90,608,254,15,Audi R8 Coupe 2012,1
05413.jpg,8,31,292,179,13,Audi A5 Coupe 2012,1
05414.jpg,31,147,605,383,102,Ferrari California Convertible 2012,1
05415.jpg,62,393,1491,958,112,Ford GT Coupe 2006,1
05416.jpg,161,145,628,369,74,Chevrolet Silverado 1500 Extended Cab 2012,1
05417.jpg,21,73,565,469,119,GMC Savana Van 2012,1
05418.jpg,45,149,994,679,181,Suzuki Aerio Sedan 2007,1
05419.jpg,152,325,994,876,149,Jeep Compass SUV 2012,1
05420.jpg,10,40,252,163,19,Audi TT Hatchback 2011,1
05421.jpg,71,30,487,281,117,Ford Fiesta Sedan 2012,1
05422.jpg,41,94,540,317,43,Bentley Continental GT Coupe 2007,1
05423.jpg,35,142,1250,776,154,Land Rover Range Rover SUV 2012,1
05424.jpg,27,75,629,314,139,Hyundai Elantra Touring Hatchback 2012,1
05425.jpg,26,132,1221,662,96,Dodge Charger Sedan 2012,1
05426.jpg,39,82,590,392,186,Toyota Sequoia SUV 2012,1
05427.jpg,101,161,608,403,136,Hyundai Accent Sedan 2012,1
05428.jpg,33,55,435,285,124,HUMMER H3T Crew Cab 2010,1
05429.jpg,17,145,489,325,34,BMW M3 Coupe 2012,1
05430.jpg,184,337,1615,1099,29,BMW 3 Series Sedan 2012,1
05431.jpg,130,274,925,619,98,Eagle Talon Hatchback 1998,1
05432.jpg,56,53,261,152,180,Spyker C8 Coupe 2009,1
05433.jpg,21,173,534,343,18,Audi 100 Wagon 1994,1
05434.jpg,127,217,502,473,182,Suzuki Kizashi Sedan 2012,1
05435.jpg,144,165,668,406,173,Porsche Panamera Sedan 2012,1
05436.jpg,154,243,2245,1560,170,Nissan Juke Hatchback 2012,1
05437.jpg,71,43,352,317,49,Buick Verano Sedan 2012,1
05438.jpg,101,119,1486,901,133,Hyundai Veracruz SUV 2012,1
05439.jpg,9,35,794,429,186,Toyota Sequoia SUV 2012,1
05440.jpg,10,20,291,182,159,Mazda Tribute SUV 2011,1
05441.jpg,39,60,593,335,186,Toyota Sequoia SUV 2012,1
05442.jpg,27,57,553,212,31,BMW 6 Series Convertible 2007,1
05443.jpg,92,126,659,423,183,Suzuki SX4 Hatchback 2012,1
05444.jpg,15,25,185,143,135,Hyundai Elantra Sedan 2007,1
05445.jpg,19,53,289,223,65,Chevrolet Avalanche Crew Cab 2012,1
05446.jpg,129,74,626,477,176,Rolls-Royce Ghost Sedan 2012,1
05447.jpg,37,325,988,740,133,Hyundai Veracruz SUV 2012,1
05448.jpg,2,43,278,186,90,Dodge Dakota Crew Cab 2010,1
05449.jpg,21,57,378,180,29,BMW 3 Series Sedan 2012,1
05450.jpg,36,406,2031,1189,162,Mercedes-Benz C-Class Sedan 2012,1
05451.jpg,14,12,277,177,53,Cadillac Escalade EXT Crew Cab 2007,1
05452.jpg,16,115,281,228,31,BMW 6 Series Convertible 2007,1
05453.jpg,2,34,262,155,156,Lincoln Town Car Sedan 2011,1
05454.jpg,68,38,559,446,117,Ford Fiesta Sedan 2012,1
05455.jpg,9,13,338,149,17,Audi 100 Sedan 1994,1
05456.jpg,56,33,570,343,38,BMW Z4 Convertible 2012,1
05457.jpg,18,85,635,447,50,Buick Enclave SUV 2012,1
05458.jpg,52,84,566,315,79,Chrysler 300 SRT-8 2010,1
05459.jpg,111,18,531,264,37,BMW X3 SUV 2012,1
05460.jpg,51,107,584,379,39,Bentley Continental Supersports Conv. Convertible 2012,1
05461.jpg,11,56,252,157,162,Mercedes-Benz C-Class Sedan 2012,1
05462.jpg,3,103,477,284,104,Ferrari 458 Italia Coupe 2012,1
05463.jpg,5,16,92,63,106,Ford F-450 Super Duty Crew Cab 2012,1
05464.jpg,34,40,245,160,76,Chrysler Aspen SUV 2009,1
05465.jpg,9,8,623,457,82,Daewoo Nubira Wagon 2002,1
05466.jpg,58,5,601,336,179,Spyker C8 Convertible 2009,1
05467.jpg,151,643,1962,1328,157,MINI Cooper Roadster Convertible 2012,1
05468.jpg,39,10,342,285,98,Eagle Talon Hatchback 1998,1
05469.jpg,121,127,1111,729,13,Audi A5 Coupe 2012,1
05470.jpg,146,130,521,333,187,Toyota Camry Sedan 2012,1
05471.jpg,18,35,250,167,72,Chevrolet Monte Carlo Coupe 2007,1
05472.jpg,34,275,1492,890,101,Ferrari FF Coupe 2012,1
05473.jpg,17,44,263,177,177,Rolls-Royce Phantom Sedan 2012,1
05474.jpg,23,67,603,447,154,Land Rover Range Rover SUV 2012,1
05475.jpg,113,132,415,291,45,Bugatti Veyron 16.4 Convertible 2009,1
05476.jpg,54,30,253,187,33,BMW X6 SUV 2012,1
05477.jpg,9,28,255,182,82,Daewoo Nubira Wagon 2002,1
05478.jpg,21,47,302,198,127,Honda Odyssey Minivan 2007,1
05479.jpg,76,27,732,265,8,Aston Martin V8 Vantage Convertible 2012,1
05480.jpg,9,45,234,157,84,Dodge Caliber Wagon 2007,1
05481.jpg,26,88,430,294,37,BMW X3 SUV 2012,1
05482.jpg,63,44,574,394,72,Chevrolet Monte Carlo Coupe 2007,1
05483.jpg,17,246,635,465,102,Ferrari California Convertible 2012,1
05484.jpg,44,122,535,329,120,GMC Yukon Hybrid SUV 2012,1
05485.jpg,32,41,232,175,90,Dodge Dakota Crew Cab 2010,1
05486.jpg,39,283,890,671,31,BMW 6 Series Convertible 2007,1
05487.jpg,36,47,964,444,119,GMC Savana Van 2012,1
05488.jpg,6,54,244,150,48,Buick Rainier SUV 2007,1
05489.jpg,109,112,690,446,152,Lamborghini Gallardo LP 570-4 Superleggera 2012,1
05490.jpg,10,8,294,120,5,Acura TSX Sedan 2012,1
05491.jpg,19,72,466,295,188,Toyota Corolla Sedan 2012,1
05492.jpg,102,291,595,475,165,Mercedes-Benz S-Class Sedan 2012,1
05493.jpg,86,86,681,496,46,Bugatti Veyron 16.4 Coupe 2009,1
05494.jpg,133,507,1966,1079,21,Audi S5 Convertible 2012,1
05495.jpg,34,158,481,414,80,Chrysler Crossfire Convertible 2008,1
05496.jpg,20,59,288,205,53,Cadillac Escalade EXT Crew Cab 2007,1
05497.jpg,20,91,422,229,73,Chevrolet Malibu Sedan 2007,1
05498.jpg,48,13,376,194,155,Land Rover LR2 SUV 2012,1
05499.jpg,10,45,196,118,104,Ferrari 458 Italia Coupe 2012,1
05500.jpg,19,156,595,468,3,Acura TL Sedan 2012,1
05501.jpg,29,123,617,411,156,Lincoln Town Car Sedan 2011,1
05502.jpg,238,218,718,433,133,Hyundai Veracruz SUV 2012,1
05503.jpg,21,71,624,385,80,Chrysler Crossfire Convertible 2008,1
05504.jpg,47,58,570,375,147,Jeep Liberty SUV 2012,1
05505.jpg,20,33,448,274,52,Cadillac SRX SUV 2012,1
05506.jpg,58,222,870,567,10,Aston Martin Virage Convertible 2012,1
05507.jpg,18,4,798,594,184,Suzuki SX4 Sedan 2012,1
05508.jpg,22,80,463,231,67,Chevrolet Malibu Hybrid Sedan 2010,1
05509.jpg,139,72,553,409,194,Volvo 240 Sedan 1993,1
05510.jpg,28,55,269,193,47,Buick Regal GS 2012,1
05511.jpg,99,148,946,570,52,Cadillac SRX SUV 2012,1
05512.jpg,8,47,292,164,32,BMW X5 SUV 2007,1
05513.jpg,48,106,549,335,43,Bentley Continental GT Coupe 2007,1
05514.jpg,24,47,257,200,92,Dodge Magnum Wagon 2008,1
05515.jpg,141,174,883,586,101,Ferrari FF Coupe 2012,1
05516.jpg,324,431,1107,795,112,Ford GT Coupe 2006,1
05517.jpg,33,86,560,283,129,Honda Accord Sedan 2012,1
05518.jpg,5,29,214,131,84,Dodge Caliber Wagon 2007,1
05519.jpg,26,16,244,160,56,Chevrolet Corvette ZR1 2012,1
05520.jpg,18,73,633,410,83,Dodge Caliber Wagon 2012,1
05521.jpg,13,13,286,166,195,Volvo XC90 SUV 2007,1
05522.jpg,9,34,250,160,48,Buick Rainier SUV 2007,1
05523.jpg,29,112,576,358,97,Dodge Charger SRT-8 2009,1
05524.jpg,20,39,155,115,70,Chevrolet Silverado 1500 Classic Extended Cab 2007,1
05525.jpg,181,354,1143,795,105,Fisker Karma Sedan 2012,1
05526.jpg,56,131,594,408,51,Cadillac CTS-V Sedan 2012,1
05527.jpg,5,101,299,220,163,Mercedes-Benz SL-Class Coupe 2009,1
05528.jpg,8,31,251,168,39,Bentley Continental Supersports Conv. Convertible 2012,1
05529.jpg,15,51,585,417,182,Suzuki Kizashi Sedan 2012,1
05530.jpg,29,83,602,428,61,Chevrolet Impala Sedan 2007,1
05531.jpg,97,99,518,333,168,Nissan Leaf Hatchback 2012,1
05532.jpg,56,161,528,407,61,Chevrolet Impala Sedan 2007,1
05533.jpg,23,110,620,375,62,Chevrolet Tahoe Hybrid SUV 2012,1
05534.jpg,230,165,825,504,103,Ferrari 458 Italia Convertible 2012,1
05535.jpg,175,280,1486,1036,15,Audi R8 Coupe 2012,1
05536.jpg,24,66,295,213,159,Mazda Tribute SUV 2011,1
05537.jpg,14,56,279,152,160,McLaren MP4-12C Coupe 2012,1
05538.jpg,11,108,607,415,23,Audi S4 Sedan 2012,1
05539.jpg,32,61,595,397,148,Jeep Grand Cherokee SUV 2012,1
05540.jpg,60,38,513,422,147,Jeep Liberty SUV 2012,1
05541.jpg,11,113,566,297,42,Bentley Continental GT Coupe 2012,1
05542.jpg,87,250,479,422,138,Hyundai Sonata Sedan 2012,1
05543.jpg,210,88,753,285,35,BMW M5 Sedan 2010,1
05544.jpg,476,595,2420,1728,56,Chevrolet Corvette ZR1 2012,1
05545.jpg,17,32,436,288,178,Scion xD Hatchback 2012,1
05546.jpg,7,21,253,169,80,Chrysler Crossfire Convertible 2008,1
05547.jpg,94,124,651,429,133,Hyundai Veracruz SUV 2012,1
05548.jpg,59,38,446,309,110,Ford Edge SUV 2012,1
05549.jpg,78,105,742,523,93,Dodge Challenger SRT8 2011,1
05550.jpg,161,167,806,430,7,Acura ZDX Hatchback 2012,1
05551.jpg,364,285,1403,878,94,Dodge Durango SUV 2012,1
05552.jpg,26,34,193,166,34,BMW M3 Coupe 2012,1
05553.jpg,24,91,618,391,37,BMW X3 SUV 2012,1
05554.jpg,98,256,1197,737,21,Audi S5 Convertible 2012,1
05555.jpg,57,164,988,621,23,Audi S4 Sedan 2012,1
05556.jpg,234,276,2487,1918,29,BMW 3 Series Sedan 2012,1
05557.jpg,27,9,229,177,195,Volvo XC90 SUV 2007,1
05558.jpg,47,92,413,303,130,Hyundai Veloster Hatchback 2012,1
05559.jpg,7,132,632,428,64,Chevrolet Express Cargo Van 2007,1
05560.jpg,12,14,563,260,123,Geo Metro Convertible 1993,1
05561.jpg,7,28,246,147,54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,1
05562.jpg,24,176,961,612,112,Ford GT Coupe 2006,1
05563.jpg,56,16,597,399,46,Bugatti Veyron 16.4 Coupe 2009,1
05564.jpg,19,22,960,418,9,Aston Martin V8 Vantage Coupe 2012,1
05565.jpg,29,128,602,395,38,BMW Z4 Convertible 2012,1
05566.jpg,26,116,623,419,24,Audi S4 Sedan 2007,1
05567.jpg,52,28,546,336,3,Acura TL Sedan 2012,1
05568.jpg,5,3,498,241,138,Hyundai Sonata Sedan 2012,1
05569.jpg,13,298,1576,946,112,Ford GT Coupe 2006,1
05570.jpg,61,318,1210,751,79,Chrysler 300 SRT-8 2010,1
05571.jpg,12,29,244,159,135,Hyundai Elantra Sedan 2007,1
05572.jpg,52,94,576,406,124,HUMMER H3T Crew Cab 2010,1
05573.jpg,56,154,437,343,181,Suzuki Aerio Sedan 2007,1
05574.jpg,35,96,563,395,190,Volkswagen Golf Hatchback 2012,1
05575.jpg,17,85,488,222,177,Rolls-Royce Phantom Sedan 2012,1
05576.jpg,47,71,429,305,95,Dodge Durango SUV 2007,1
05577.jpg,9,153,886,505,27,BMW 1 Series Convertible 2012,1
05578.jpg,34,75,375,295,5,Acura TSX Sedan 2012,1
05579.jpg,9,74,454,265,105,Fisker Karma Sedan 2012,1
05580.jpg,124,108,617,333,145,Jeep Patriot SUV 2012,1
05581.jpg,50,73,567,446,6,Acura Integra Type R 2001,1
05582.jpg,10,5,388,228,109,Ford Expedition EL SUV 2009,1
05583.jpg,66,93,381,284,78,Chrysler Town and Country Minivan 2012,1
05584.jpg,5,54,699,462,158,Maybach Landaulet Convertible 2012,1
05585.jpg,84,274,729,579,189,Toyota 4Runner SUV 2012,1
05586.jpg,106,96,419,286,81,Chrysler PT Cruiser Convertible 2008,1
05587.jpg,97,146,1178,743,150,Lamborghini Reventon Coupe 2008,1
05588.jpg,25,35,442,259,78,Chrysler Town and Country Minivan 2012,1
05589.jpg,10,61,268,148,25,Audi TT RS Coupe 2012,1
05590.jpg,35,62,407,201,139,Hyundai Elantra Touring Hatchback 2012,1
05591.jpg,29,99,210,152,175,Rolls-Royce Phantom Drophead Coupe Convertible 2012,1
05592.jpg,6,30,251,174,90,Dodge Dakota Crew Cab 2010,1
05593.jpg,66,60,677,301,133,Hyundai Veracruz SUV 2012,1
05594.jpg,14,40,261,183,77,Chrysler Sebring Convertible 2010,1
05595.jpg,29,37,367,236,53,Cadillac Escalade EXT Crew Cab 2007,1
05596.jpg,26,81,755,464,135,Hyundai Elantra Sedan 2007,1
05597.jpg,24,32,439,272,124,HUMMER H3T Crew Cab 2010,1
05598.jpg,7,60,495,221,30,BMW 3 Series Wagon 2012,1
05599.jpg,100,70,674,396,138,Hyundai Sonata Sedan 2012,1
05600.jpg,47,2,275,219,95,Dodge Durango SUV 2007,1
05601.jpg,27,113,561,423,88,Dodge Sprinter Cargo Van 2009,1
05602.jpg,70,154,592,494,96,Dodge Charger Sedan 2012,1
